date,platform,vehicle_model,impressions,clicks,cost_brl,leads
2026-07-12,Meta Ads,Yamaha NMAX 160,8272,189,300.01,25
2026-07-12,Meta Ads,Yamaha Crosser 150,9081,313,959.85,28
2026-07-12,Meta Ads,Yamaha Fazer 250,7642,224,456.86,24
2026-07-12,Google Ads,Yamaha MT-07,8948,412,880.17,22
2026-07-12,Google Ads,Yamaha NMAX 160,2835,110,446.01,15
2026-07-12,Google Ads,Yamaha Crosser 150,9796,584,1604.01,37
2026-07-12,Google Ads,Yamaha Fazer 250,3364,244,1080.48,26
2026-07-13,Meta Ads,Yamaha MT-07,4155,305,1301.54,28
2026-07-13,Meta Ads,Yamaha NMAX 160,5920,148,434.51,19
2026-07-13,Meta Ads,Yamaha Crosser 150,1244,55,159.74,2
2026-07-13,Meta Ads,Yamaha Fazer 250,7390,452,1449.95,55
2026-07-13,Google Ads,Yamaha MT-07,3543,263,1081.33,32
2026-07-13,Google Ads,Yamaha NMAX 160,4854,176,286.94,24
2026-07-13,Google Ads,Yamaha Crosser 150,8814,534,1190.12,45
2026-07-13,Google Ads,Yamaha Fazer 250,6843,236,894.44,31
2026-07-14,Meta Ads,Yamaha MT-07,4537,195,279.51,14
2026-07-14,Meta Ads,Yamaha NMAX 160,2383,80,167.33,4
2026-07-14,Meta Ads,Yamaha Crosser 150,4884,116,257.85,14
2026-07-14,Meta Ads,Yamaha Fazer 250,3314,256,799.24,27
2026-07-14,Google Ads,Yamaha MT-07,3642,290,1137.68,27
2026-07-14,Google Ads,Yamaha NMAX 160,4833,332,597.33,25
2026-07-14,Google Ads,Yamaha Crosser 150,1318,56,231.01,5
2026-07-14,Google Ads,Yamaha Fazer 250,7795,335,568.27,23
2026-07-15,Meta Ads,Yamaha MT-07,1026,37,78.38,2
2026-07-15,Meta Ads,Yamaha NMAX 160,4376,331,1483.84,35
2026-07-15,Meta Ads,Yamaha Crosser 150,7992,347,1165.54,34
2026-07-15,Meta Ads,Yamaha Fazer 250,1424,32,65.7,2
2026-07-15,Google Ads,Yamaha MT-07,7140,474,1134.73,36
2026-07-15,Google Ads,Yamaha NMAX 160,2385,183,356.41,17
2026-07-15,Google Ads,Yamaha Crosser 150,3222,155,477.34,11
2026-07-15,Google Ads,Yamaha Fazer 250,4883,352,1488.51,42
2026-07-16,Meta Ads,Yamaha MT-07,1717,45,122.24,2
2026-07-16,Meta Ads,Yamaha NMAX 160,7051,427,673.42,51
2026-07-16,Meta Ads,Yamaha Crosser 150,9721,560,2272.69,54
2026-07-16,Meta Ads,Yamaha Fazer 250,2195,52,156.7,4
2026-07-16,Google Ads,Yamaha MT-07,9833,732,2472.65,78
2026-07-16,Google Ads,Yamaha NMAX 160,8407,596,1015.43,32
2026-07-16,Google Ads,Yamaha Crosser 150,6621,502,848.0,35
2026-07-16,Google Ads,Yamaha Fazer 250,9350,521,1282.81,36
2026-07-17,Meta Ads,Yamaha MT-07,5763,287,1124.37,14
2026-07-17,Meta Ads,Yamaha NMAX 160,7990,443,1360.99,60
2026-07-17,Meta Ads,Yamaha Crosser 150,7800,469,1990.64,42
2026-07-17,Meta Ads,Yamaha Fazer 250,3210,67,122.09,5
2026-07-17,Google Ads,Yamaha MT-07,1415,30,111.7,2
2026-07-17,Google Ads,Yamaha NMAX 160,5672,294,483.73,42
2026-07-17,Google Ads,Yamaha Crosser 150,2780,171,513.82,13
2026-07-17,Google Ads,Yamaha Fazer 250,7490,233,1015.42,30
2026-07-18,Meta Ads,Yamaha MT-07,9537,749,1128.37,90
2026-07-18,Meta Ads,Yamaha NMAX 160,4201,162,461.72,15
2026-07-18,Meta Ads,Yamaha Crosser 150,5027,159,708.2,13
2026-07-18,Meta Ads,Yamaha Fazer 250,5508,218,643.48,13
2026-07-18,Google Ads,Yamaha MT-07,8760,522,1871.01,54
2026-07-18,Google Ads,Yamaha NMAX 160,8736,589,916.02,86
2026-07-18,Google Ads,Yamaha Crosser 150,6978,232,943.32,15
2026-07-18,Google Ads,Yamaha Fazer 250,7867,381,537.57,47
2026-07-19,Meta Ads,Yamaha MT-07,9661,403,570.41,51
2026-07-19,Meta Ads,Yamaha NMAX 160,9883,543,723.64,65
2026-07-19,Meta Ads,Yamaha Crosser 150,2534,114,366.26,11
2026-07-19,Meta Ads,Yamaha Fazer 250,1929,94,285.33,12
2026-07-19,Google Ads,Yamaha MT-07,5285,343,1223.9,19
2026-07-19,Google Ads,Yamaha NMAX 160,3310,147,230.41,9
2026-07-19,Google Ads,Yamaha Crosser 150,2868,183,333.35,9
2026-07-19,Google Ads,Yamaha Fazer 250,9244,681,1141.63,86
2026-07-20,Meta Ads,Yamaha MT-07,2758,171,256.52,11
2026-07-20,Meta Ads,Yamaha NMAX 160,8865,232,386.43,29
2026-07-20,Meta Ads,Yamaha Crosser 150,4250,208,880.85,21
2026-07-20,Meta Ads,Yamaha Fazer 250,9023,215,499.84,16
2026-07-20,Google Ads,Yamaha MT-07,5338,267,1135.11,32
2026-07-20,Google Ads,Yamaha NMAX 160,7521,471,1130.99,43
2026-07-20,Google Ads,Yamaha Crosser 150,1678,84,246.06,6
2026-07-20,Google Ads,Yamaha Fazer 250,1308,99,155.71,6
2026-07-21,Meta Ads,Yamaha MT-07,9780,309,1013.08,41
2026-07-21,Meta Ads,Yamaha NMAX 160,8431,532,1892.7,75
2026-07-21,Meta Ads,Yamaha Crosser 150,7481,200,842.96,17
2026-07-21,Meta Ads,Yamaha Fazer 250,7659,160,383.84,15
2026-07-21,Google Ads,Yamaha MT-07,4510,223,791.14,32
2026-07-21,Google Ads,Yamaha NMAX 160,9896,655,913.79,96
2026-07-21,Google Ads,Yamaha Crosser 150,2653,200,460.67,27
2026-07-21,Google Ads,Yamaha Fazer 250,6341,424,1851.43,44
2026-07-22,Meta Ads,Yamaha MT-07,4316,302,845.17,39
2026-07-22,Meta Ads,Yamaha NMAX 160,3886,96,178.01,10
2026-07-22,Meta Ads,Yamaha Crosser 150,3785,110,265.56,10
2026-07-22,Meta Ads,Yamaha Fazer 250,1975,91,189.75,9
2026-07-22,Google Ads,Yamaha MT-07,7327,351,754.41,27
2026-07-22,Google Ads,Yamaha NMAX 160,6607,195,825.97,20
2026-07-22,Google Ads,Yamaha Crosser 150,2876,212,798.86,12
2026-07-22,Google Ads,Yamaha Fazer 250,2426,60,212.78,8
2026-07-23,Meta Ads,Yamaha MT-07,1827,68,230.49,3
2026-07-23,Meta Ads,Yamaha NMAX 160,4499,283,350.05,22
2026-07-23,Meta Ads,Yamaha Crosser 150,9815,552,1251.85,75
2026-07-23,Meta Ads,Yamaha Fazer 250,2132,79,244.8,4
2026-07-23,Google Ads,Yamaha MT-07,5963,176,274.57,22
2026-07-23,Google Ads,Yamaha NMAX 160,1055,70,191.04,8
2026-07-23,Google Ads,Yamaha Crosser 150,6867,492,1832.62,24
2026-07-23,Google Ads,Yamaha Fazer 250,4589,261,476.35,19
2026-07-24,Meta Ads,Yamaha MT-07,5274,208,804.6,10
2026-07-24,Meta Ads,Yamaha NMAX 160,7365,362,1042.74,48
2026-07-24,Meta Ads,Yamaha Crosser 150,6666,382,656.14,32
2026-07-24,Meta Ads,Yamaha Fazer 250,1757,42,152.96,3
2026-07-24,Google Ads,Yamaha MT-07,8275,288,942.27,41
2026-07-24,Google Ads,Yamaha NMAX 160,4401,258,507.78,34
2026-07-24,Google Ads,Yamaha Crosser 150,8269,304,640.52,31
2026-07-24,Google Ads,Yamaha Fazer 250,8243,484,1165.25,38
2026-07-25,Meta Ads,Yamaha MT-07,8754,523,668.05,36
2026-07-25,Meta Ads,Yamaha NMAX 160,6749,432,1229.57,34
2026-07-25,Meta Ads,Yamaha Crosser 150,2336,61,105.57,7
2026-07-25,Meta Ads,Yamaha Fazer 250,4404,267,803.51,37
2026-07-25,Google Ads,Yamaha MT-07,9386,581,1369.9,67
2026-07-25,Google Ads,Yamaha NMAX 160,3911,137,378.93,19
2026-07-25,Google Ads,Yamaha Crosser 150,7812,383,1101.96,42
2026-07-25,Google Ads,Yamaha Fazer 250,8451,259,818.87,34
2026-07-26,Meta Ads,Yamaha MT-07,4862,381,647.39,57
2026-07-26,Meta Ads,Yamaha NMAX 160,6932,169,539.1,18
2026-07-26,Meta Ads,Yamaha Crosser 150,3229,216,918.79,14
2026-07-26,Meta Ads,Yamaha Fazer 250,7281,384,1395.4,33
2026-07-26,Google Ads,Yamaha MT-07,9803,763,2572.3,44
2026-07-26,Google Ads,Yamaha NMAX 160,3266,75,287.43,3
2026-07-26,Google Ads,Yamaha Crosser 150,7720,485,2155.84,24
2026-07-26,Google Ads,Yamaha Fazer 250,7674,467,2041.09,35
2026-07-27,Meta Ads,Yamaha MT-07,7638,247,766.98,15
2026-07-27,Meta Ads,Yamaha NMAX 160,3827,289,980.61,24
2026-07-27,Meta Ads,Yamaha Crosser 150,3416,161,693.37,23
2026-07-27,Meta Ads,Yamaha Fazer 250,9295,245,694.12,18
2026-07-27,Google Ads,Yamaha MT-07,2841,128,492.35,11
2026-07-27,Google Ads,Yamaha NMAX 160,6771,388,1028.08,31
2026-07-27,Google Ads,Yamaha Crosser 150,3860,220,548.49,24
2026-07-27,Google Ads,Yamaha Fazer 250,1387,42,185.17,4
2026-07-28,Meta Ads,Yamaha MT-07,1443,92,152.69,7
2026-07-28,Meta Ads,Yamaha NMAX 160,9313,584,1158.27,68
2026-07-28,Meta Ads,Yamaha Crosser 150,9604,509,1255.46,34
2026-07-28,Meta Ads,Yamaha Fazer 250,2382,139,231.49,19
2026-07-28,Google Ads,Yamaha MT-07,1528,45,94.92,2
2026-07-28,Google Ads,Yamaha NMAX 160,8799,440,1307.64,56
2026-07-28,Google Ads,Yamaha Crosser 150,8988,428,1802.47,50
2026-07-28,Google Ads,Yamaha Fazer 250,8350,464,794.05,38
2026-07-29,Meta Ads,Yamaha MT-07,7297,547,1253.86,37
2026-07-29,Meta Ads,Yamaha NMAX 160,7462,383,1709.88,36
2026-07-29,Meta Ads,Yamaha Crosser 150,7907,482,716.5,71
2026-07-29,Meta Ads,Yamaha Fazer 250,7758,503,1575.05,69
2026-07-29,Google Ads,Yamaha MT-07,2749,143,304.19,8
2026-07-29,Google Ads,Yamaha NMAX 160,2564,184,364.8,15
2026-07-29,Google Ads,Yamaha Crosser 150,2885,82,348.97,10
2026-07-29,Google Ads,Yamaha Fazer 250,7163,455,708.56,34
2026-07-30,Meta Ads,Yamaha MT-07,3121,175,500.44,24
2026-07-30,Meta Ads,Yamaha NMAX 160,5625,297,528.81,35
2026-07-30,Meta Ads,Yamaha Crosser 150,1230,57,175.01,8
2026-07-30,Meta Ads,Yamaha Fazer 250,3700,74,113.4,8
2026-07-30,Google Ads,Yamaha MT-07,7326,289,381.93,38
2026-07-30,Google Ads,Yamaha NMAX 160,2640,167,240.15,19
2026-07-30,Google Ads,Yamaha Crosser 150,1273,89,125.91,13
2026-07-30,Google Ads,Yamaha Fazer 250,9557,260,1156.26,30
2026-07-31,Meta Ads,Yamaha MT-07,2736,150,284.61,20
2026-07-31,Meta Ads,Yamaha NMAX 160,8677,555,1741.93,39
2026-07-31,Meta Ads,Yamaha Crosser 150,8504,310,465.69,28
2026-07-31,Meta Ads,Yamaha Fazer 250,8286,475,1120.1,65
2026-07-31,Google Ads,Yamaha MT-07,8764,560,1779.58,28
2026-07-31,Google Ads,Yamaha NMAX 160,3880,228,970.15,15
2026-07-31,Google Ads,Yamaha Crosser 150,1656,119,285.71,16
2026-07-31,Google Ads,Yamaha Fazer 250,3692,79,306.22,10
2026-08-01,Meta Ads,Yamaha MT-07,9845,334,453.96,19
2026-08-01,Meta Ads,Yamaha NMAX 160,6843,137,251.25,16
2026-08-01,Meta Ads,Yamaha Crosser 150,7233,196,721.21,17
2026-08-01,Meta Ads,Yamaha Fazer 250,1593,56,243.33,6
2026-08-01,Google Ads,Yamaha MT-07,5295,234,328.94,22
2026-08-01,Google Ads,Yamaha NMAX 160,8351,448,1023.07,30
2026-08-01,Google Ads,Yamaha Crosser 150,3730,235,617.95,15
2026-08-01,Google Ads,Yamaha Fazer 250,9057,373,726.27,33
2026-08-02,Meta Ads,Yamaha MT-07,1392,87,115.91,9
2026-08-02,Meta Ads,Yamaha NMAX 160,9994,267,719.01,25
2026-08-02,Meta Ads,Yamaha Crosser 150,3934,268,1065.49,20
2026-08-02,Meta Ads,Yamaha Fazer 250,3399,215,343.87,12
2026-08-02,Google Ads,Yamaha MT-07,6220,468,890.39,50
2026-08-02,Google Ads,Yamaha NMAX 160,7973,406,1475.87,52
2026-08-02,Google Ads,Yamaha Crosser 150,6424,142,429.1,8
2026-08-02,Google Ads,Yamaha Fazer 250,1292,48,140.39,5
2026-08-03,Meta Ads,Yamaha MT-07,4752,226,521.83,33
2026-08-03,Meta Ads,Yamaha NMAX 160,8723,574,2365.76,42
2026-08-03,Meta Ads,Yamaha Crosser 150,1842,121,229.87,11
2026-08-03,Meta Ads,Yamaha Fazer 250,2228,114,508.52,16
2026-08-03,Google Ads,Yamaha MT-07,7961,356,1197.98,48
2026-08-03,Google Ads,Yamaha NMAX 160,2105,139,361.91,7
2026-08-03,Google Ads,Yamaha Crosser 150,1746,90,284.52,8
2026-08-03,Google Ads,Yamaha Fazer 250,7553,231,504.48,21
2026-08-04,Meta Ads,Yamaha MT-07,1183,63,129.32,7
2026-08-04,Meta Ads,Yamaha NMAX 160,3686,131,478.44,9
2026-08-04,Meta Ads,Yamaha Crosser 150,9858,492,2102.33,50
2026-08-04,Meta Ads,Yamaha Fazer 250,6468,266,1041.09,27
2026-08-04,Google Ads,Yamaha MT-07,4308,233,844.15,32
2026-08-04,Google Ads,Yamaha NMAX 160,1336,34,79.49,3
2026-08-04,Google Ads,Yamaha Crosser 150,7903,282,1023.42,37
2026-08-04,Google Ads,Yamaha Fazer 250,6423,495,1092.31,67
2026-08-05,Meta Ads,Yamaha MT-07,7358,404,1636.62,56
2026-08-05,Meta Ads,Yamaha NMAX 160,4116,278,391.53,24
2026-08-05,Meta Ads,Yamaha Crosser 150,5028,152,555.77,21
2026-08-05,Meta Ads,Yamaha Fazer 250,9000,364,1313.18,25
2026-08-05,Google Ads,Yamaha MT-07,9877,610,1535.15,82
2026-08-05,Google Ads,Yamaha NMAX 160,4730,258,468.09,19
2026-08-05,Google Ads,Yamaha Crosser 150,7031,426,1667.65,35
2026-08-05,Google Ads,Yamaha Fazer 250,7700,554,1833.67,71
2026-08-06,Meta Ads,Yamaha MT-07,5509,342,612.46,43
2026-08-06,Meta Ads,Yamaha NMAX 160,2458,91,292.06,12
2026-08-06,Meta Ads,Yamaha Crosser 150,8817,473,1695.95,48
2026-08-06,Meta Ads,Yamaha Fazer 250,3217,210,292.86,27
2026-08-06,Google Ads,Yamaha MT-07,8321,282,501.07,37
2026-08-06,Google Ads,Yamaha NMAX 160,6588,526,1859.2,58
2026-08-06,Google Ads,Yamaha Crosser 150,7248,519,1154.11,35
2026-08-06,Google Ads,Yamaha Fazer 250,9492,664,2916.66,49
2026-08-07,Meta Ads,Yamaha MT-07,2536,67,281.19,5
2026-08-07,Meta Ads,Yamaha NMAX 160,6847,260,580.52,24
2026-08-07,Meta Ads,Yamaha Crosser 150,8835,606,2121.8,42
2026-08-07,Meta Ads,Yamaha Fazer 250,6056,135,414.96,12
2026-08-07,Google Ads,Yamaha MT-07,5380,326,441.42,39
2026-08-07,Google Ads,Yamaha NMAX 160,1313,91,255.95,4
2026-08-07,Google Ads,Yamaha Crosser 150,4342,95,166.99,8
2026-08-07,Google Ads,Yamaha Fazer 250,1999,40,138.05,3
2026-08-08,Meta Ads,Yamaha MT-07,2603,158,706.8,16
2026-08-08,Meta Ads,Yamaha NMAX 160,6717,194,601.87,28
2026-08-08,Meta Ads,Yamaha Crosser 150,7859,298,1009.7,27
2026-08-08,Meta Ads,Yamaha Fazer 250,5261,116,185.41,11
2026-08-08,Google Ads,Yamaha MT-07,6194,443,1167.54,43
2026-08-08,Google Ads,Yamaha NMAX 160,5169,124,533.36,6
2026-08-08,Google Ads,Yamaha Crosser 150,7624,160,581.5,15
2026-08-08,Google Ads,Yamaha Fazer 250,9208,485,835.01,65
2026-08-09,Meta Ads,Yamaha MT-07,3290,225,498.04,17
2026-08-09,Meta Ads,Yamaha NMAX 160,9702,627,1917.21,63
2026-08-09,Meta Ads,Yamaha Crosser 150,5606,377,1275.89,25
2026-08-09,Meta Ads,Yamaha Fazer 250,4377,118,331.23,14
2026-08-09,Google Ads,Yamaha MT-07,5177,337,447.15,41
2026-08-09,Google Ads,Yamaha NMAX 160,1526,65,277.45,6
2026-08-09,Google Ads,Yamaha Crosser 150,3089,214,263.09,20
2026-08-09,Google Ads,Yamaha Fazer 250,5188,141,324.31,11
2026-08-10,Meta Ads,Yamaha MT-07,9933,638,840.09,79
2026-08-10,Meta Ads,Yamaha NMAX 160,9184,282,730.82,16
2026-08-10,Meta Ads,Yamaha Crosser 150,1410,102,157.32,10
2026-08-10,Meta Ads,Yamaha Fazer 250,6355,312,678.18,33
2026-08-10,Google Ads,Yamaha MT-07,4151,223,860.48,32
2026-08-10,Google Ads,Yamaha NMAX 160,2810,140,558.93,19
2026-08-10,Google Ads,Yamaha Crosser 150,4853,137,167.88,7
2026-08-10,Google Ads,Yamaha Fazer 250,4593,141,370.25,12
2026-08-11,Meta Ads,Yamaha MT-07,1885,66,148.27,4
2026-08-11,Meta Ads,Yamaha NMAX 160,4273,98,257.01,6
2026-08-11,Meta Ads,Yamaha Crosser 150,2226,122,300.0,12
2026-08-11,Meta Ads,Yamaha Fazer 250,6151,179,647.89,15
2026-08-11,Google Ads,Yamaha MT-07,9802,432,1793.36,37
2026-08-11,Google Ads,Yamaha NMAX 160,1247,99,193.23,14
2026-08-11,Google Ads,Yamaha Crosser 150,5446,231,426.49,21
2026-08-11,Google Ads,Yamaha Fazer 250,7540,308,742.71,38
2026-08-12,Meta Ads,Yamaha MT-07,6716,448,732.43,64
2026-08-12,Meta Ads,Yamaha NMAX 160,2699,109,152.32,15
2026-08-12,Meta Ads,Yamaha Crosser 150,8367,667,1855.29,70
2026-08-12,Meta Ads,Yamaha Fazer 250,4939,145,387.63,12
2026-08-12,Google Ads,Yamaha MT-07,6561,179,748.45,19
2026-08-12,Google Ads,Yamaha NMAX 160,7941,557,904.99,56
2026-08-12,Google Ads,Yamaha Crosser 150,9831,509,1528.7,69
2026-08-12,Google Ads,Yamaha Fazer 250,4643,267,649.22,32
2026-08-13,Meta Ads,Yamaha MT-07,3135,106,327.97,14
2026-08-13,Meta Ads,Yamaha NMAX 160,5296,338,1438.51,32
2026-08-13,Meta Ads,Yamaha Crosser 150,9672,536,1665.01,37
2026-08-13,Meta Ads,Yamaha Fazer 250,9555,276,347.07,33
2026-08-13,Google Ads,Yamaha MT-07,1777,138,607.82,11
2026-08-13,Google Ads,Yamaha NMAX 160,4910,174,545.85,25
2026-08-13,Google Ads,Yamaha Crosser 150,1757,46,70.4,4
2026-08-13,Google Ads,Yamaha Fazer 250,6999,305,703.74,18
2026-08-14,Meta Ads,Yamaha MT-07,8056,360,1065.81,37
2026-08-14,Meta Ads,Yamaha NMAX 160,2830,76,324.19,7
2026-08-14,Meta Ads,Yamaha Crosser 150,5923,326,1069.93,41
2026-08-14,Meta Ads,Yamaha Fazer 250,7582,528,2087.15,67
2026-08-14,Google Ads,Yamaha MT-07,9291,464,1759.73,25
2026-08-14,Google Ads,Yamaha NMAX 160,5749,455,1131.59,62
2026-08-14,Google Ads,Yamaha Crosser 150,3835,194,619.46,26
2026-08-14,Google Ads,Yamaha Fazer 250,2453,57,187.39,4
2026-08-15,Meta Ads,Yamaha MT-07,4310,260,438.53,29
2026-08-15,Meta Ads,Yamaha NMAX 160,8911,244,556.06,28
2026-08-15,Meta Ads,Yamaha Crosser 150,7146,388,1024.45,34
2026-08-15,Meta Ads,Yamaha Fazer 250,6515,397,1600.8,25
2026-08-15,Google Ads,Yamaha MT-07,2580,107,182.06,10
2026-08-15,Google Ads,Yamaha NMAX 160,9669,272,1223.9,22
2026-08-15,Google Ads,Yamaha Crosser 150,1194,62,218.59,8
2026-08-15,Google Ads,Yamaha Fazer 250,8797,225,972.0,27
2026-08-16,Meta Ads,Yamaha MT-07,9885,466,1900.63,25
2026-08-16,Meta Ads,Yamaha NMAX 160,3098,183,466.79,11
2026-08-16,Meta Ads,Yamaha Crosser 150,2260,145,246.52,8
2026-08-16,Meta Ads,Yamaha Fazer 250,8626,288,990.3,24
2026-08-16,Google Ads,Yamaha MT-07,2417,55,170.99,5
2026-08-16,Google Ads,Yamaha NMAX 160,8165,301,870.77,44
2026-08-16,Google Ads,Yamaha Crosser 150,5294,146,499.0,10
2026-08-16,Google Ads,Yamaha Fazer 250,9171,440,1470.17,41
2026-08-17,Meta Ads,Yamaha MT-07,4304,205,513.09,23
2026-08-17,Meta Ads,Yamaha NMAX 160,9980,698,2748.61,103
2026-08-17,Meta Ads,Yamaha Crosser 150,3917,113,221.59,10
2026-08-17,Meta Ads,Yamaha Fazer 250,7758,449,1366.08,53
2026-08-17,Google Ads,Yamaha MT-07,3193,203,692.3,27
2026-08-17,Google Ads,Yamaha NMAX 160,5710,166,345.12,14
2026-08-17,Google Ads,Yamaha Crosser 150,5504,400,516.73,55
2026-08-17,Google Ads,Yamaha Fazer 250,4260,93,176.54,13
2026-08-18,Meta Ads,Yamaha MT-07,1560,81,311.17,10
2026-08-18,Meta Ads,Yamaha NMAX 160,6303,407,1225.9,35
2026-08-18,Meta Ads,Yamaha Crosser 150,8129,233,675.72,31
2026-08-18,Meta Ads,Yamaha Fazer 250,1208,71,223.94,3
2026-08-18,Google Ads,Yamaha MT-07,2033,120,498.38,15
2026-08-18,Google Ads,Yamaha NMAX 160,3083,227,429.14,17
2026-08-18,Google Ads,Yamaha Crosser 150,3596,117,221.57,14
2026-08-18,Google Ads,Yamaha Fazer 250,7659,166,408.53,17
2026-08-19,Meta Ads,Yamaha MT-07,8958,351,708.33,38
2026-08-19,Meta Ads,Yamaha NMAX 160,6580,433,866.89,60
2026-08-19,Meta Ads,Yamaha Crosser 150,7063,254,640.57,17
2026-08-19,Meta Ads,Yamaha Fazer 250,9126,210,673.4,19
2026-08-19,Google Ads,Yamaha MT-07,6529,200,831.08,28
2026-08-19,Google Ads,Yamaha NMAX 160,9500,462,887.52,46
2026-08-19,Google Ads,Yamaha Crosser 150,4934,118,411.96,12
2026-08-19,Google Ads,Yamaha Fazer 250,8780,251,760.78,35
2026-08-20,Meta Ads,Yamaha MT-07,8442,455,1739.79,65
2026-08-20,Meta Ads,Yamaha NMAX 160,4460,300,1143.17,24
2026-08-20,Meta Ads,Yamaha Crosser 150,2640,142,263.24,7
2026-08-20,Meta Ads,Yamaha Fazer 250,8909,682,1137.2,81
2026-08-20,Google Ads,Yamaha MT-07,6824,247,561.18,29
2026-08-20,Google Ads,Yamaha NMAX 160,8213,515,1195.2,41
2026-08-20,Google Ads,Yamaha Crosser 150,9253,556,1502.0,62
2026-08-20,Google Ads,Yamaha Fazer 250,1723,127,424.84,9
2026-08-21,Meta Ads,Yamaha MT-07,6694,394,1136.33,53
2026-08-21,Meta Ads,Yamaha NMAX 160,3139,218,840.98,31
2026-08-21,Meta Ads,Yamaha Crosser 150,4819,177,219.55,13
2026-08-21,Meta Ads,Yamaha Fazer 250,3769,144,586.39,16
2026-08-21,Google Ads,Yamaha MT-07,9214,678,2654.32,98
2026-08-21,Google Ads,Yamaha NMAX 160,7898,533,1130.55,34
2026-08-21,Google Ads,Yamaha Crosser 150,1114,64,178.54,4
2026-08-21,Google Ads,Yamaha Fazer 250,9881,239,646.44,18
2026-08-22,Meta Ads,Yamaha MT-07,1869,94,412.39,5
2026-08-22,Meta Ads,Yamaha NMAX 160,7708,230,710.53,15
2026-08-22,Meta Ads,Yamaha Crosser 150,8448,491,1886.69,33
2026-08-22,Meta Ads,Yamaha Fazer 250,3932,233,291.34,27
2026-08-22,Google Ads,Yamaha MT-07,8307,595,2608.97,52
2026-08-22,Google Ads,Yamaha NMAX 160,9539,309,856.88,33
2026-08-22,Google Ads,Yamaha Crosser 150,1070,31,67.4,2
2026-08-22,Google Ads,Yamaha Fazer 250,6506,357,673.55,24
2026-08-23,Meta Ads,Yamaha MT-07,5206,358,1015.8,20
2026-08-23,Meta Ads,Yamaha NMAX 160,4302,133,514.56,11
2026-08-23,Meta Ads,Yamaha Crosser 150,7467,436,1743.27,43
2026-08-23,Meta Ads,Yamaha Fazer 250,8115,176,238.3,17
2026-08-23,Google Ads,Yamaha MT-07,3225,179,686.49,22
2026-08-23,Google Ads,Yamaha NMAX 160,9701,571,1413.49,72
2026-08-23,Google Ads,Yamaha Crosser 150,4824,335,476.85,31
2026-08-23,Google Ads,Yamaha Fazer 250,8232,487,783.77,32
2026-08-24,Meta Ads,Yamaha MT-07,1373,28,77.45,1
2026-08-24,Meta Ads,Yamaha NMAX 160,2690,160,338.68,11
2026-08-24,Meta Ads,Yamaha Crosser 150,8687,312,1372.21,30
2026-08-24,Meta Ads,Yamaha Fazer 250,5776,437,527.61,61
2026-08-24,Google Ads,Yamaha MT-07,2441,104,384.26,12
2026-08-24,Google Ads,Yamaha NMAX 160,8143,402,1146.03,41
2026-08-24,Google Ads,Yamaha Crosser 150,7318,382,666.48,35
2026-08-24,Google Ads,Yamaha Fazer 250,6711,516,1396.84,27
2026-08-25,Meta Ads,Yamaha MT-07,1389,98,169.36,7
2026-08-25,Meta Ads,Yamaha NMAX 160,4570,181,462.72,18
2026-08-25,Meta Ads,Yamaha Crosser 150,3031,149,344.38,11
2026-08-25,Meta Ads,Yamaha Fazer 250,1747,81,147.92,10
2026-08-25,Google Ads,Yamaha MT-07,4157,261,828.68,26
2026-08-25,Google Ads,Yamaha NMAX 160,1605,68,173.87,3
2026-08-25,Google Ads,Yamaha Crosser 150,2668,179,483.03,8
2026-08-25,Google Ads,Yamaha Fazer 250,9556,268,534.59,33
2026-08-26,Meta Ads,Yamaha MT-07,1011,70,242.21,10
2026-08-26,Meta Ads,Yamaha NMAX 160,8790,613,2295.58,33
2026-08-26,Meta Ads,Yamaha Crosser 150,2022,150,335.97,8
2026-08-26,Meta Ads,Yamaha Fazer 250,8536,404,1725.61,33
2026-08-26,Google Ads,Yamaha MT-07,6087,179,386.09,24
2026-08-26,Google Ads,Yamaha NMAX 160,2412,76,131.53,9
2026-08-26,Google Ads,Yamaha Crosser 150,6259,322,730.8,22
2026-08-26,Google Ads,Yamaha Fazer 250,3357,181,598.83,19
2026-08-27,Meta Ads,Yamaha MT-07,5908,205,506.03,10
2026-08-27,Meta Ads,Yamaha NMAX 160,4563,335,888.8,30
2026-08-27,Meta Ads,Yamaha Crosser 150,7490,264,936.46,22
2026-08-27,Meta Ads,Yamaha Fazer 250,4390,143,430.95,19
2026-08-27,Google Ads,Yamaha MT-07,8859,258,671.81,35
2026-08-27,Google Ads,Yamaha NMAX 160,9304,486,2127.84,36
2026-08-27,Google Ads,Yamaha Crosser 150,8585,300,600.86,24
2026-08-27,Google Ads,Yamaha Fazer 250,4180,323,409.04,29
2026-08-28,Meta Ads,Yamaha MT-07,7853,395,964.07,40
2026-08-28,Meta Ads,Yamaha NMAX 160,5598,124,245.46,7
2026-08-28,Meta Ads,Yamaha Crosser 150,9742,211,910.67,16
2026-08-28,Meta Ads,Yamaha Fazer 250,7237,217,573.26,14
2026-08-28,Google Ads,Yamaha MT-07,1911,112,157.49,12
2026-08-28,Google Ads,Yamaha NMAX 160,5199,326,1041.86,20
2026-08-28,Google Ads,Yamaha Crosser 150,4478,295,1236.66,38
2026-08-28,Google Ads,Yamaha Fazer 250,4515,265,718.77,38
2026-08-29,Meta Ads,Yamaha MT-07,7008,301,593.38,16
