lead_id,date,platform,vehicle_model,test_drive,sale_completed,sale_value
TLD-1370,2026-01-02,Google Ads,Yamaha MT-07,True,False,0
TLD-1371,2026-01-02,Google Ads,Yamaha MT-07,False,False,0
TLD-1372,2026-01-02,Google Ads,Yamaha MT-07,True,False,0
TLD-1373,2026-01-02,Google Ads,Yamaha MT-07,True,False,0
TLD-1374,2026-01-02,Google Ads,Yamaha NMAX 160,False,False,0
TLD-1375,2026-01-02,Google Ads,Yamaha NMAX 160,False,False,0
TLD-1376,2026-01-02,Google Ads,Yamaha NMAX 160,False,False,0
TLD-1377,2026-01-02,Google Ads,Yamaha NMAX 160,True,True,21000
TLD-1378,2026-01-02,Google Ads,Yamaha NMAX 160,False,False,0
TLD-1379,2026-01-02,Google Ads,Yamaha NMAX 160,False,False,0
TLD-1380,2026-01-02,Google Ads,Yamaha NMAX 160,False,False,0
TLD-1381,2026-01-02,Google Ads,Yamaha NMAX 160,True,True,21000
TLD-1382,2026-01-02,Google Ads,Yamaha NMAX 160,True,False,0
TLD-1383,2026-01-02,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1384,2026-01-02,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1385,2026-01-02,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1386,2026-01-02,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1387,2026-01-02,Google Ads,Yamaha Crosser 150,True,False,0
TLD-1388,2026-01-02,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1389,2026-01-02,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1390,2026-01-02,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1391,2026-01-02,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1392,2026-01-02,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1393,2026-01-02,Google Ads,Yamaha Crosser 150,True,True,20000
TLD-1394,2026-01-02,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1395,2026-01-02,Google Ads,Yamaha Crosser 150,True,True,20000
TLD-1396,2026-01-02,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1397,2026-01-02,Google Ads,Yamaha Crosser 150,True,False,0
TLD-1398,2026-01-02,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1399,2026-01-02,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1400,2026-01-02,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1401,2026-01-02,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1402,2026-01-02,Google Ads,Yamaha Crosser 150,True,False,0
TLD-1403,2026-01-02,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1404,2026-01-02,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1405,2026-01-02,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1406,2026-01-02,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1407,2026-01-02,Google Ads,Yamaha Fazer 250,True,True,23000
TLD-1408,2026-01-02,Google Ads,Yamaha Fazer 250,False,False,0
TLD-1409,2026-01-02,Google Ads,Yamaha Fazer 250,False,False,0
TLD-1410,2026-01-02,Google Ads,Yamaha Fazer 250,False,False,0
TLD-1411,2026-01-02,Google Ads,Yamaha Fazer 250,False,False,0
TLD-1412,2026-01-02,Google Ads,Yamaha Fazer 250,True,False,0
TLD-1413,2026-01-02,Google Ads,Yamaha Fazer 250,True,True,23000
TLD-1414,2026-01-02,Google Ads,Yamaha Fazer 250,False,False,0
TLD-1415,2026-01-02,Google Ads,Yamaha Fazer 250,False,False,0
TLD-1416,2026-01-02,Google Ads,Yamaha Fazer 250,False,False,0
TLD-1417,2026-01-02,Google Ads,Yamaha Fazer 250,True,False,0
TLD-1418,2026-01-02,Google Ads,Yamaha Fazer 250,True,False,0
TLD-1419,2026-01-02,Google Ads,Yamaha Fazer 250,True,False,0
TLD-1420,2026-01-02,Google Ads,Yamaha Fazer 250,False,False,0
TLD-1421,2026-01-02,Google Ads,Yamaha Fazer 250,False,False,0
TLD-1422,2026-01-02,Google Ads,Yamaha Fazer 250,False,False,0
TLD-1423,2026-01-02,Google Ads,Yamaha Fazer 250,True,False,0
TLD-1424,2026-01-02,Google Ads,Yamaha Fazer 250,False,False,0
TLD-1425,2026-01-02,Google Ads,Yamaha Fazer 250,False,False,0
TLD-1426,2026-01-02,Google Ads,Yamaha Fazer 250,True,True,23000
TLD-1427,2026-01-02,Google Ads,Yamaha Fazer 250,True,False,0
TLD-1428,2026-01-03,Meta Ads,Yamaha MT-07,False,False,0
TLD-1429,2026-01-03,Meta Ads,Yamaha MT-07,False,False,0
TLD-1430,2026-01-03,Meta Ads,Yamaha MT-07,True,False,0
TLD-1431,2026-01-03,Meta Ads,Yamaha MT-07,False,False,0
TLD-1432,2026-01-03,Meta Ads,Yamaha MT-07,True,False,0
TLD-1433,2026-01-03,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-1434,2026-01-03,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-1435,2026-01-03,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-1436,2026-01-03,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-1437,2026-01-03,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-1438,2026-01-03,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-1439,2026-01-03,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-1440,2026-01-03,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-1441,2026-01-03,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-1442,2026-01-03,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-1443,2026-01-03,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-1444,2026-01-03,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-1445,2026-01-03,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-1446,2026-01-03,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-1447,2026-01-03,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-1448,2026-01-03,Meta Ads,Yamaha NMAX 160,True,True,21000
TLD-1449,2026-01-03,Meta Ads,Yamaha NMAX 160,True,True,21000
TLD-1450,2026-01-03,Meta Ads,Yamaha NMAX 160,True,True,21000
TLD-1451,2026-01-03,Meta Ads,Yamaha NMAX 160,True,True,21000
TLD-1452,2026-01-03,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-1453,2026-01-03,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-1454,2026-01-03,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-1455,2026-01-03,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-1456,2026-01-03,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-1457,2026-01-03,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-1458,2026-01-03,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-1459,2026-01-03,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-1460,2026-01-03,Meta Ads,Yamaha NMAX 160,True,True,21000
TLD-1461,2026-01-03,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-1462,2026-01-03,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-1463,2026-01-03,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-1464,2026-01-03,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-1465,2026-01-03,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-1466,2026-01-03,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-1467,2026-01-03,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-1468,2026-01-03,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-1469,2026-01-03,Meta Ads,Yamaha NMAX 160,True,True,21000
TLD-1470,2026-01-03,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-1471,2026-01-03,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-1472,2026-01-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1473,2026-01-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1474,2026-01-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1475,2026-01-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1476,2026-01-03,Meta Ads,Yamaha Crosser 150,True,False,0
TLD-1477,2026-01-03,Meta Ads,Yamaha Crosser 150,True,True,20000
TLD-1478,2026-01-03,Meta Ads,Yamaha Crosser 150,True,True,20000
TLD-1479,2026-01-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1480,2026-01-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1481,2026-01-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1482,2026-01-03,Meta Ads,Yamaha Crosser 150,True,False,0
TLD-1483,2026-01-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1484,2026-01-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1485,2026-01-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1486,2026-01-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1487,2026-01-03,Meta Ads,Yamaha Crosser 150,True,False,0
TLD-1488,2026-01-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1489,2026-01-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1490,2026-01-03,Meta Ads,Yamaha Crosser 150,True,False,0
TLD-1491,2026-01-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1492,2026-01-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1493,2026-01-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1494,2026-01-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1495,2026-01-03,Meta Ads,Yamaha Crosser 150,True,True,20000
TLD-1496,2026-01-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1497,2026-01-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1498,2026-01-03,Meta Ads,Yamaha Crosser 150,True,False,0
TLD-1499,2026-01-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1500,2026-01-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1501,2026-01-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1502,2026-01-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1503,2026-01-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1504,2026-01-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1505,2026-01-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1506,2026-01-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1507,2026-01-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1508,2026-01-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1509,2026-01-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1510,2026-01-03,Meta Ads,Yamaha Crosser 150,True,True,20000
TLD-1511,2026-01-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1512,2026-01-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1513,2026-01-03,Meta Ads,Yamaha Crosser 150,True,False,0
TLD-1514,2026-01-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1515,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1516,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1517,2026-01-03,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-1518,2026-01-03,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-1519,2026-01-03,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-1520,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1521,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1522,2026-01-03,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-1523,2026-01-03,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-1524,2026-01-03,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-1525,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1526,2026-01-03,Meta Ads,Yamaha Fazer 250,True,True,23000
TLD-1527,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1528,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1529,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1530,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1531,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1532,2026-01-03,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-1533,2026-01-03,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-1534,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1535,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1536,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1537,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1538,2026-01-03,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-1539,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1540,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1541,2026-01-03,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-1542,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1543,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1544,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1545,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1546,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1547,2026-01-03,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-1548,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1549,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1550,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1551,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1552,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1553,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1554,2026-01-03,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-1555,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1556,2026-01-03,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-1557,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1558,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1559,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1560,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1561,2026-01-03,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-1562,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1563,2026-01-03,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-1564,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1565,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1566,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1567,2026-01-03,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-1568,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1569,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1570,2026-01-03,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-1571,2026-01-03,Meta Ads,Yamaha Fazer 250,True,True,23000
TLD-1572,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1573,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1574,2026-01-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1575,2026-01-03,Google Ads,Yamaha MT-07,True,False,0
TLD-1576,2026-01-03,Google Ads,Yamaha MT-07,False,False,0
TLD-1577,2026-01-03,Google Ads,Yamaha MT-07,False,False,0
TLD-1578,2026-01-03,Google Ads,Yamaha MT-07,False,False,0
TLD-1579,2026-01-03,Google Ads,Yamaha MT-07,False,False,0
TLD-1580,2026-01-03,Google Ads,Yamaha MT-07,False,False,0
TLD-1581,2026-01-03,Google Ads,Yamaha MT-07,True,False,0
TLD-1582,2026-01-03,Google Ads,Yamaha MT-07,True,False,0
TLD-1583,2026-01-03,Google Ads,Yamaha MT-07,False,False,0
TLD-1584,2026-01-03,Google Ads,Yamaha MT-07,False,False,0
TLD-1585,2026-01-03,Google Ads,Yamaha MT-07,True,False,0
TLD-1586,2026-01-03,Google Ads,Yamaha MT-07,False,False,0
TLD-1587,2026-01-03,Google Ads,Yamaha MT-07,False,False,0
TLD-1588,2026-01-03,Google Ads,Yamaha MT-07,False,False,0
TLD-1589,2026-01-03,Google Ads,Yamaha MT-07,False,False,0
TLD-1590,2026-01-03,Google Ads,Yamaha MT-07,True,False,0
TLD-1591,2026-01-03,Google Ads,Yamaha MT-07,False,False,0
TLD-1592,2026-01-03,Google Ads,Yamaha MT-07,False,False,0
TLD-1593,2026-01-03,Google Ads,Yamaha MT-07,False,False,0
TLD-1594,2026-01-03,Google Ads,Yamaha MT-07,False,False,0
TLD-1595,2026-01-03,Google Ads,Yamaha MT-07,False,False,0
TLD-1596,2026-01-03,Google Ads,Yamaha MT-07,True,False,0
TLD-1597,2026-01-03,Google Ads,Yamaha MT-07,True,False,0
TLD-1598,2026-01-03,Google Ads,Yamaha MT-07,True,False,0
TLD-1599,2026-01-03,Google Ads,Yamaha MT-07,False,False,0
TLD-1600,2026-01-03,Google Ads,Yamaha MT-07,False,False,0
TLD-1601,2026-01-03,Google Ads,Yamaha MT-07,False,False,0
TLD-1602,2026-01-03,Google Ads,Yamaha MT-07,False,False,0
TLD-1603,2026-01-03,Google Ads,Yamaha MT-07,False,False,0
TLD-1604,2026-01-03,Google Ads,Yamaha MT-07,False,False,0
TLD-1605,2026-01-03,Google Ads,Yamaha MT-07,False,False,0
TLD-1606,2026-01-03,Google Ads,Yamaha MT-07,True,True,46000
TLD-1607,2026-01-03,Google Ads,Yamaha MT-07,False,False,0
TLD-1608,2026-01-03,Google Ads,Yamaha MT-07,False,False,0
TLD-1609,2026-01-03,Google Ads,Yamaha MT-07,True,False,0
TLD-1610,2026-01-03,Google Ads,Yamaha NMAX 160,True,False,0
TLD-1611,2026-01-03,Google Ads,Yamaha NMAX 160,False,False,0
TLD-1612,2026-01-03,Google Ads,Yamaha NMAX 160,False,False,0
TLD-1613,2026-01-03,Google Ads,Yamaha NMAX 160,False,False,0
TLD-1614,2026-01-03,Google Ads,Yamaha NMAX 160,False,False,0
TLD-1615,2026-01-03,Google Ads,Yamaha NMAX 160,True,False,0
TLD-1616,2026-01-03,Google Ads,Yamaha NMAX 160,False,False,0
TLD-1617,2026-01-03,Google Ads,Yamaha NMAX 160,True,True,21000
TLD-1618,2026-01-03,Google Ads,Yamaha NMAX 160,True,True,21000
TLD-1619,2026-01-03,Google Ads,Yamaha NMAX 160,True,False,0
TLD-1620,2026-01-03,Google Ads,Yamaha NMAX 160,False,False,0
TLD-1621,2026-01-03,Google Ads,Yamaha NMAX 160,False,False,0
TLD-1622,2026-01-03,Google Ads,Yamaha NMAX 160,False,False,0
TLD-1623,2026-01-03,Google Ads,Yamaha NMAX 160,True,False,0
TLD-1624,2026-01-03,Google Ads,Yamaha NMAX 160,False,False,0
TLD-1625,2026-01-03,Google Ads,Yamaha NMAX 160,False,False,0
TLD-1626,2026-01-03,Google Ads,Yamaha NMAX 160,True,False,0
TLD-1627,2026-01-03,Google Ads,Yamaha NMAX 160,False,False,0
TLD-1628,2026-01-03,Google Ads,Yamaha NMAX 160,False,False,0
TLD-1629,2026-01-03,Google Ads,Yamaha NMAX 160,False,False,0
TLD-1630,2026-01-03,Google Ads,Yamaha NMAX 160,True,False,0
TLD-1631,2026-01-03,Google Ads,Yamaha NMAX 160,False,False,0
TLD-1632,2026-01-03,Google Ads,Yamaha NMAX 160,True,False,0
TLD-1633,2026-01-03,Google Ads,Yamaha NMAX 160,False,False,0
TLD-1634,2026-01-03,Google Ads,Yamaha NMAX 160,False,False,0
TLD-1635,2026-01-03,Google Ads,Yamaha NMAX 160,False,False,0
TLD-1636,2026-01-03,Google Ads,Yamaha NMAX 160,False,False,0
TLD-1637,2026-01-03,Google Ads,Yamaha NMAX 160,True,False,0
TLD-1638,2026-01-03,Google Ads,Yamaha NMAX 160,False,False,0
TLD-1639,2026-01-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1640,2026-01-03,Google Ads,Yamaha Crosser 150,True,False,0
TLD-1641,2026-01-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1642,2026-01-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1643,2026-01-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1644,2026-01-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1645,2026-01-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1646,2026-01-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1647,2026-01-03,Google Ads,Yamaha Crosser 150,True,False,0
TLD-1648,2026-01-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1649,2026-01-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1650,2026-01-03,Google Ads,Yamaha Crosser 150,True,True,20000
TLD-1651,2026-01-03,Google Ads,Yamaha Crosser 150,True,False,0
TLD-1652,2026-01-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1653,2026-01-03,Google Ads,Yamaha Crosser 150,True,False,0
TLD-1654,2026-01-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1655,2026-01-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1656,2026-01-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1657,2026-01-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1658,2026-01-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1659,2026-01-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1660,2026-01-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1661,2026-01-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1662,2026-01-03,Google Ads,Yamaha Crosser 150,True,True,20000
TLD-1663,2026-01-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1664,2026-01-03,Google Ads,Yamaha Crosser 150,True,False,0
TLD-1665,2026-01-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1666,2026-01-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1667,2026-01-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1668,2026-01-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1669,2026-01-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1670,2026-01-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1671,2026-01-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1672,2026-01-03,Google Ads,Yamaha Crosser 150,True,False,0
TLD-1673,2026-01-03,Google Ads,Yamaha Crosser 150,True,False,0
TLD-1674,2026-01-03,Google Ads,Yamaha Crosser 150,True,False,0
TLD-1675,2026-01-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1676,2026-01-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1677,2026-01-03,Google Ads,Yamaha Crosser 150,True,False,0
TLD-1678,2026-01-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1679,2026-01-03,Google Ads,Yamaha Crosser 150,True,False,0
TLD-1680,2026-01-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1681,2026-01-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1682,2026-01-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1683,2026-01-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-1684,2026-01-03,Google Ads,Yamaha Crosser 150,True,True,20000
TLD-1685,2026-01-03,Google Ads,Yamaha Crosser 150,True,False,0
TLD-1686,2026-01-03,Google Ads,Yamaha Fazer 250,False,False,0
TLD-1687,2026-01-03,Google Ads,Yamaha Fazer 250,True,False,0
TLD-1688,2026-01-03,Google Ads,Yamaha Fazer 250,False,False,0
TLD-1689,2026-01-03,Google Ads,Yamaha Fazer 250,True,False,0
TLD-1690,2026-01-03,Google Ads,Yamaha Fazer 250,False,False,0
TLD-1691,2026-01-03,Google Ads,Yamaha Fazer 250,False,False,0
TLD-1692,2026-01-03,Google Ads,Yamaha Fazer 250,False,False,0
TLD-1693,2026-01-03,Google Ads,Yamaha Fazer 250,False,False,0
TLD-1694,2026-01-03,Google Ads,Yamaha Fazer 250,False,False,0
TLD-1695,2026-01-03,Google Ads,Yamaha Fazer 250,False,False,0
TLD-1696,2026-01-03,Google Ads,Yamaha Fazer 250,True,False,0
TLD-1697,2026-01-03,Google Ads,Yamaha Fazer 250,True,False,0
TLD-1698,2026-01-03,Google Ads,Yamaha Fazer 250,False,False,0
TLD-1699,2026-01-03,Google Ads,Yamaha Fazer 250,True,False,0
TLD-1700,2026-01-03,Google Ads,Yamaha Fazer 250,False,False,0
TLD-1701,2026-01-03,Google Ads,Yamaha Fazer 250,True,False,0
TLD-1702,2026-01-04,Meta Ads,Yamaha MT-07,False,False,0
TLD-1703,2026-01-04,Meta Ads,Yamaha MT-07,False,False,0
TLD-1704,2026-01-04,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-1705,2026-01-04,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-1706,2026-01-04,Meta Ads,Yamaha NMAX 160,True,True,21000
TLD-1707,2026-01-04,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-1708,2026-01-04,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-1709,2026-01-04,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-1710,2026-01-04,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-1711,2026-01-04,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-1712,2026-01-04,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-1713,2026-01-04,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-1714,2026-01-04,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-1715,2026-01-04,Meta Ads,Yamaha NMAX 160,True,True,21000
TLD-1716,2026-01-04,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-1717,2026-01-04,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-1718,2026-01-04,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-1719,2026-01-04,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-1720,2026-01-04,Meta Ads,Yamaha Crosser 150,True,True,20000
TLD-1721,2026-01-04,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1722,2026-01-04,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1723,2026-01-04,Meta Ads,Yamaha Crosser 150,True,False,0
TLD-1724,2026-01-04,Meta Ads,Yamaha Crosser 150,True,False,0
TLD-1725,2026-01-04,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-1726,2026-01-04,Meta Ads,Yamaha Fazer 250,True,True,23000
TLD-1727,2026-01-04,Meta Ads,Yamaha Fazer 250,True,True,23000
TLD-1728,2026-01-04,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1729,2026-01-04,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1730,2026-01-04,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1731,2026-01-04,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-1732,2026-01-04,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-1733,2026-01-04,Meta Ads,Yamaha Fazer 250,False,False,0
